ds,yhat,yhat_lower,yhat_upper,prioridade
2023-04-26,0.7331308372405552,-54.32904409795582,57.732529042242355,P3
2023-04-27,-3.5603474898399377,-62.32578961004639,55.59243817997029,P3
2023-05-05,-3.647407036608147,-63.03868922431624,53.24010315062726,P3
2023-05-06,-44.946227104130074,-105.5455858387889,11.524526436629632,P3
2023-05-23,-0.15071864638853327,-57.8486440718645,59.530725931407666,P3
2023-05-25,-2.617245829031198,-59.323006272280736,56.56787416940783,P3
2023-05-30,1.1437924555357526,-57.1517628343559,59.42516557285052,P3
2023-06-12,1.197241116947577,-57.14857354820307,56.86431871117856,P3
2023-06-22,-11.434683028332758,-66.02424588374431,48.34486082007735,P3
2023-07-03,-5.466057259223116,-65.7297929366344,53.35587166429023,P3
2023-07-11,-17.85451931681372,-74.51187310913005,38.3816184312149,P3
2023-07-26,-11.137238251097296,-69.96233937027861,52.09948196255382,P3
2023-07-27,-14.10332412869614,-68.69147244493573,46.137775893592874,P3
2023-08-23,-25.806367446822417,-82.86801769386942,33.90535879254664,P3
2023-08-31,-18.193506137686978,-81.5819248987863,43.05371145223116,P3
2023-09-05,2.665217848442686,-57.00365644079764,62.2419861790969,P3
2023-09-14,29.69728965363843,-30.30114989499019,89.44982900323946,P3
2023-09-18,44.7326864602888,-15.214562974114425,102.89097349559691,P3
2023-09-24,-25.1378085138862,-82.42397741132676,34.13551228801819,P3
2023-09-26,28.11701162190544,-34.59492599736923,83.926634190814,P3
2023-09-27,26.21111106804475,-31.27219106948016,79.06272893944768,P3
2023-09-28,19.17191617488962,-39.35554579208198,72.84134567902063,P3
2023-09-29,19.33689498814595,-36.17474007162953,78.81102383146376,P3
2023-10-02,16.13778566987435,-44.61331742754254,74.71452774001294,P3
2023-10-03,6.244013854253639,-53.04648459975163,64.00280426784694,P3
2023-10-05,-3.40415556285655,-60.74262224449249,57.22824094092103,P3
2023-10-09,-4.681401026408404,-64.94806380951458,52.69545670715837,P3
2023-10-10,-13.605962390756707,-72.8466987979546,42.369864622526606,P3
2023-10-11,-14.882401927029964,-77.36206726009821,44.43758480277823,P3
2023-10-18,-23.71650865410274,-83.00248718798083,34.046637383013476,P3
2023-10-23,-19.12245230141628,-74.16816699073463,39.473898167787354,P3
2023-10-24,-25.642077856377078,-87.86801867642028,32.49162754450438,P3
2023-10-25,-24.65865190746468,-86.421734784174,32.82455033397062,P3
2023-10-27,-25.285784378131662,-83.92516018934911,31.226589566820653,P3
2023-11-02,-35.076587790471955,-93.123927982271,22.259708208156624,P3
2023-11-05,-83.09893447810168,-146.9654616406448,-26.538731398793065,P3
2023-11-06,-18.869830379070844,-74.48413333709281,38.713505626843556,P3
2023-11-07,-25.907005113342386,-82.11870176964446,33.279989221046506,P3
2023-11-12,-87.86899062590123,-143.30178979912978,-28.38945200887837,P3
2023-11-13,-24.50131232100125,-83.1814242662618,36.4177697465078,P3
2023-11-15,-62.822328820885645,-118.42138387112998,-5.300895915859675,P3
2023-11-17,-36.98754698732433,-92.25416139475232,22.644231364129517,P3
2023-11-28,-52.923469427711744,-111.8250091843155,5.227030843396594,P3
2023-11-29,-52.42209372052721,-110.322006195317,4.426706675393267,P3
2023-12-04,-42.24870153031972,-102.50776307220453,16.938135699033182,P3
2023-12-05,-46.57095498605753,-108.54116394491267,9.72434598146111,P3
2023-12-14,-8.48625443969745,-67.69595665640358,52.92439372580818,P3
2023-12-30,30.133385936331177,-30.027474426950718,86.50467911976247,P3
2024-01-08,62.35869433803524,6.182153268850353,119.34391327004606,P3
2024-01-18,22.484608983916438,-34.63612512054365,85.56907217990616,P3
2024-01-22,30.099294158948357,-30.11821174363421,87.90232358049013,P3
2024-01-24,25.898040229619497,-30.867156792572583,83.885981564295,P3
2024-01-30,37.02179128699381,-20.867012931645927,94.17684779004938,P3
2024-01-31,40.28753569011785,-19.93128336269736,99.85014067676642,P3
2024-02-01,38.572833159856266,-15.680315946631566,94.9693091738642,P3
2024-02-16,43.792805777317795,-22.335006908215036,98.2265371307537,P3
2024-02-20,34.09116371780177,-26.807321612022204,97.54390162001884,P3
2024-02-21,32.46909401922526,-28.280803623493114,87.89317835490118,P3
2024-02-24,-15.865750978532352,-74.50387024399319,42.05156793096871,P3
2024-02-27,20.391681378548594,-38.910373099326705,82.19744717102012,P3
2024-02-28,20.246692965618024,-36.77593071436443,76.74055363821368,P3
2024-03-02,-22.603237397544547,-84.68866146855932,36.736449118179245,P3
2024-03-04,25.552508713527317,-31.74633553911169,85.57535283922479,P3
2024-03-05,19.638757306876172,-41.722187177607644,81.19962217762921,P3
2024-03-06,21.35770000096591,-37.46189944783884,86.48223918206116,P3
2024-03-07,18.304746404919676,-37.61311295022544,79.22754776458875,P3
2024-03-08,22.731823458614862,-35.96681028965546,85.02757771801362,P3
2024-03-09,-16.923094948051787,-77.27778383002612,41.8636355677881,P3
2024-03-10,-32.71515853959737,-95.7235775553263,26.423545259953773,P3
2024-03-11,33.09846055010486,-23.41397578926996,96.21508729714564,P3
2024-03-12,27.701663423189228,-28.981332106660926,86.95444484290402,P3
2024-03-13,29.650553412323575,-27.20789664052057,88.17731768558882,P3
2024-03-15,30.85148429659105,-28.157408879215975,85.57143271667293,P3
2024-03-19,32.610673756555215,-30.301262525073387,87.50328917477702,P3
2024-03-22,31.628163487459695,-28.556057722753994,91.92827017732797,P3
2024-03-23,-9.999499433366378,-63.93734827652574,48.02928267173798,P3
2024-04-02,18.653755950967767,-40.86888014902115,75.27075246415154,P3
2024-04-03,18.413160269673046,-41.05735771090307,74.93637234696548,P3
2024-04-06,-25.745843547555985,-85.1645701217195,36.408424900931635,P3
2024-04-10,14.749816336745605,-44.660386558625476,72.91338835469381,P3
2024-04-13,-26.62512610507987,-86.36696429112008,35.78332041762406,P3
2024-04-15,21.453882273525196,-35.54597760901293,85.72496573044668,P3
2024-04-16,15.185484153518434,-42.857359120997174,73.30235058765814,P3
2024-04-18,12.568636363408087,-50.26118746639243,73.74537256908609,P3
2024-04-20,-24.569540586257915,-84.71398528107291,28.49740656460538,P3
2024-04-23,16.508275919034084,-42.89854548502285,73.61492762998631,P3
2024-04-24,17.226111039371666,-41.50903667895724,74.96699414972083,P3
2024-04-25,12.921152530780743,-50.74267787606727,75.29974651922194,P3
2024-04-27,-25.3824857315642,-81.45767238445028,35.09006453857841,P3
2024-05-01,-6.351783681523614,-65.07149862106,53.50774035754232,P3
2024-05-08,10.653293153104102,-48.297154491412904,66.72641194992816,P3
2024-05-09,6.372872265457613,-54.27845193065869,64.59779066223211,P3
2024-05-10,9.546250067261017,-52.580270394517285,66.43425950503563,P3
2024-05-13,16.43261512085881,-40.69612594405686,74.74465698856613,P3
2024-05-15,11.275931451813271,-47.80300365374336,73.33392625448849,P3
2024-05-16,7.584486598343072,-51.9116110526237,68.7010189749488,P3
2024-05-17,11.303379430337435,-48.224347500097394,71.03916086268856,P3
2024-05-22,14.559401483776034,-46.76964496738056,76.64377518862965,P3
2024-05-24,14.46148957213839,-45.07063546277194,73.6648724596366,P3
2024-05-28,14.952263958836769,-43.179656039795226,73.83894987350527,P3
2024-05-29,15.668247198985595,-43.47417982872101,74.90953452830631,P3
2024-05-31,14.311750687164103,-42.927064784631284,72.97455988210478,P3
2024-06-06,7.735711262820096,-53.54347020272336,64.26631176678424,P3
2024-06-08,-31.24257432189124,-93.81907747896189,30.59229567721036,P3
2024-06-10,14.958489281008895,-41.30854751287031,70.37913453615563,P3
2024-06-12,8.04215897144072,-53.3827413837117,66.5660060320467,P3
2024-06-13,3.4453079458421603,-52.73521229607358,63.54276865056441,P3
2024-06-14,6.264797627952401,-52.471655709741285,65.38233917953706,P3
2024-06-15,-35.01811161360858,-97.70853839802012,27.548170896110513,P3
2024-06-18,4.999257273324305,-55.50308455674965,63.271486471744396,P3
2024-06-24,10.42897575269736,-47.77505184550898,67.23093614698844,P3
2024-06-25,3.5700202035488875,-49.7412533946087,60.7564341926766,P3
2024-06-27,-0.3570890602537602,-57.52256255952414,56.73666971443744,P3
2024-07-02,0.12984057868927446,-58.3252199779073,61.58918641498876,P3
2024-07-04,-4.650262730428704,-60.32506642166841,57.13762375304175,P3
2024-07-05,-2.193257286198834,-57.090811152946074,64.15431590242183,P3
2024-07-06,-43.9064917682802,-103.12089665320676,13.357175700261488,P3
2024-07-09,-5.372761466281425,-63.56331285709565,57.55688182141456,P3
2024-07-10,-5.223792575277471,-65.4191032804537,53.52871785836135,P3
2024-07-11,-9.921713157850439,-71.45296504333764,52.49858613000477,P3
2024-07-12,-7.155455573639863,-60.032084450192485,51.607358786529794,P3
2024-07-15,-1.2837270278161823,-59.32800789788335,58.0351365360385,P3
2024-07-17,-6.798223135044953,-64.57984774839917,54.78275800485017,P3
2024-07-18,-10.53380421609551,-72.58616550731391,45.21162335716199,P3
2024-07-19,-6.7561927290713575,-66.92555499838711,51.132664791321375,P3
2024-07-22,2.1755225075137665,-54.50174013845096,61.90638095232369,P3
2024-07-23,-3.4456472102332687,-62.420073270297834,54.45586558365384,P3
2024-07-25,-4.582294952994083,-65.89256044372948,54.10011518086539,P3
2024-07-30,3.5357886655021957,-53.20845415080752,62.784033339929735,P3
2024-08-01,1.382564662929807,-57.12407960441153,62.3245279101407,P3
2024-08-04,-53.1468368305642,-107.50404948800698,5.961685914723858,P3
2024-08-05,11.006764662723445,-47.32932122584694,71.31879582697879,P3
2024-08-07,3.7415092408772983,-57.097846784381574,59.16092560996043,P3
2024-08-09,0.5625691768348644,-60.27900117989014,57.66415434490762,P3
2024-08-13,-5.903570640383386,-62.58578770537978,54.096724839548216,P3
2024-08-20,-16.12699753953991,-74.04443018839693,39.960927343471994,P3
2024-08-21,-15.91113962800242,-77.37070618618202,40.38233960312123,P3
2024-08-22,-20.295276036877556,-83.94264107166721,38.01773912502268,P3
2024-08-23,-16.958632533281904,-75.2427388561044,42.75926672621835,P3
2024-08-26,-7.811086030709914,-69.7201920679754,45.76431616398039,P3
2024-08-27,-12.766293595470081,-71.2500997137185,45.031924290329236,P3
2024-08-30,-5.553491261252942,-63.77283765179621,54.35357932648849,P3
2024-09-03,8.227055610972105,-51.658728800882244,68.09921509060983,P3
2024-09-04,12.955257026566999,-47.09884863204346,66.35182240820217,P3
2024-09-10,34.910016046947376,-21.34757816212743,93.89998310922621,P3
2024-09-11,38.91216571219878,-18.278470111566527,95.63461457102176,P3
2024-09-18,50.48307164272417,-9.936638537569088,109.5063154013072,P3
2024-09-19,46.29220376595629,-11.228518070754658,108.43157360894453,P3
2024-09-20,49.024161063416116,-10.247356558059293,105.20305465027093,P3
2024-09-23,51.59143431546385,-9.370386428699543,107.94143193511168,P3
2024-09-24,42.9592560251059,-14.1016574727305,98.98842340462903,P3
2024-09-25,41.46532587743263,-21.317352740222685,95.76574538441663,P3
2024-09-26,34.783679000812086,-24.9724679536824,92.41424387761715,P3
2024-09-28,-8.60979309630816,-67.01421731451259,49.25682748632565,P3
2024-09-30,32.62090000174828,-27.31206820668786,89.87097743293526,P3
2024-10-01,22.81082473404008,-38.02070592184888,77.7941824532566,P3
2024-10-02,20.443084118021993,-41.96853882837893,77.84053338196627,P3
2024-10-03,13.189576762883373,-48.014994873197224,71.87507135474884,P3
2024-10-04,13.378607234063903,-41.68682746129408,70.51355745174162,P3
2024-10-07,11.534905768681007,-48.795463322560536,70.7940228729296,P3
2024-10-08,2.457026997010562,-59.57546612834609,56.75898889712753,P3
2024-10-09,1.0145841302467709,-55.32607027752008,58.8412106203776,P3
2024-10-11,-3.733984253097889,-61.89675559665816,57.17871941293672,P3
2024-10-14,-1.3799885876626803,-63.00120454300126,59.42236056667697,P3
2024-10-15,-8.978904565529588,-69.6312006564222,50.619812963879085,P3
2024-10-22,-11.245524796355165,-72.67164943607142,46.93238924566683,P3
2024-10-23,-10.250748710743947,-69.78149818405556,48.98203711006797,P3
2024-10-25,-10.56466926263072,-68.76379891628802,51.21561294878336,P3
2024-10-26,-51.133480299037835,-108.92497465660854,5.699080929460289,P3
2024-10-27,-67.84994934364687,-129.0983451042926,-13.329122275842709,P3
2024-10-28,-2.9438489767905214,-60.29255989077958,52.51285048540356,P3
2024-10-30,-8.05263773813125,-68.19679305968441,49.92462669100003,P3
2024-10-31,-11.867949049355005,-67.28308506409984,49.09055658180123,P3
2024-11-01,-8.371487733163926,-67.57796956843404,51.73919213216806,P3
2024-11-04,-1.5008525341591064,-59.7230194100576,58.980263595400594,P3
2024-11-05,-8.193161817375907,-71.79367369796375,52.581779673325336,P3
2024-11-06,-7.554774437047577,-63.70775405505693,53.031966917158,P3
2024-11-07,-11.96090830471892,-69.99688792552101,45.39891843593106,P3
2024-11-08,-9.125790499143433,-65.96233581776433,48.91468886359002,P3
2024-11-09,-50.57403962207985,-112.16531104006076,11.505151553705051,P3
2024-11-11,-4.581264983605912,-63.82176239292439,55.209027525953516,P3
2024-11-14,-17.648566299733087,-76.94381437781281,42.89128796293762,P3
2024-11-16,-57.956163018748086,-112.70221159489704,5.372955097127099,P3
2024-11-18,-13.440589548314666,-71.70466205348409,48.00560196721883,P3
2024-11-19,-21.588797582164673,-78.91735906408141,40.89037999491986,P3
2024-11-21,-27.911866342548016,-86.29632302288404,29.154268986410468,P3
2024-11-22,-26.094193650152228,-82.59304869372262,28.97347600794513,P3
2024-11-25,-23.048652587150436,-84.33215673988501,34.03340720490825,P3
2024-11-26,-30.43778496963108,-87.35848687392301,29.159159498078623,P3
2024-11-27,-30.120507884443956,-87.7747943324338,28.603606220181753,P3
2024-11-28,-34.42247931307833,-97.13559701696276,25.299433082349907,P3
2024-11-29,-31.011503195279495,-91.27310601350098,27.737074255872695,P3
2024-12-02,-21.51713577369632,-81.44050396548877,35.66199502098747,P3
2024-12-03,-26.24262854017786,-85.57414962807337,28.405749284636222,P3
2024-12-04,-23.041479534514213,-81.92117194532804,40.015505860704536,P3
2024-12-05,-24.270771890823216,-82.0924714476713,35.41104808014455,P3
2024-12-06,-17.63565374766772,-76.11751839853052,38.46717599680674,P3
2024-12-09,1.988166029546619,-55.817624827797324,61.41530313878331,P3
2024-12-10,0.6197691559389185,-55.33845033172241,62.00987149112814,P3
2024-12-11,7.075026678465564,-49.21784366033201,66.91357464396613,P3
2024-12-12,8.938650486955025,-52.96289411801473,69.88587802923082,P3
2024-12-13,18.447462058958003,-37.89939051285841,77.12849109089213,P3
2024-12-15,-26.425197346396494,-86.47819801452454,30.46037899048552,P3
2024-12-16,44.8260727984015,-9.381529710931746,104.38569014020396,P3
2024-12-17,44.9222614428969,-14.571911488220262,102.06126220903141,P3
2024-12-18,52.379812254755244,-5.934479802900844,110.48195286426959,P3
2024-12-19,54.75272896520196,-3.4036079086464777,111.08660769764471,P3
2024-12-20,64.25551936828893,1.0334181671630123,122.39678956181429,P3
2024-12-21,29.404438676864892,-31.40076235925603,89.96392793026693,P3
2024-12-23,87.77556694059007,31.790405964446084,142.3258189319087,P3
2024-12-24,85.88302281827112,24.531668140711425,145.0765334991441,P3
2024-12-26,90.3286677949862,29.319931988445596,149.2965503478398,P3
2024-12-27,96.51823613629949,37.47237322896101,161.80174487360418,P3
2024-12-28,57.89858368950285,-4.522110544261024,118.67885467200847,P3
2024-12-29,42.4481689171983,-16.573789730245196,103.13815933930248,P3
2024-12-30,107.95468981345965,50.3504924861058,168.28113016973768,P3
2024-12-31,101.65707745044438,42.28912921953231,158.4676424829038,P3
2025-01-01,7.354120461148483,-50.513498823959864,64.00778472988488,P3
2025-01-02,97.17866200962749,34.63373407754804,157.98712956227888,P3
2025-01-03,99.00612913812856,39.966850530962866,157.81318374965338,P3
2025-01-04,56.194142246678446,-2.686011985614054,111.83632201703787,P3
2025-01-05,36.79490902921587,-21.763786124439967,95.51341663630102,P3
2025-01-06,98.66502573010177,38.18759221645432,158.41957705427538,P3
2025-01-07,89.10593877059208,28.604041361780745,150.27670661350334,P3
2025-01-08,86.79238822926911,34.90177429087069,146.0705201244612,P3
2025-01-09,79.43927894391305,20.819681449330613,136.03317478116153,P3
2025-01-10,79.42136398268966,20.923166857636684,136.48236675417354,P3
2025-01-11,35.30883020586539,-23.9270897828943,94.38171561939427,P3
2025-01-12,15.158313988179515,-40.89248053780451,69.89301121696539,P3
2025-01-13,76.82809861331367,9.952902198116064,133.3962224314736,P3
2025-01-14,67.60957995097772,8.83244264593908,123.60715275461126,P3
2025-01-15,66.15595866210222,8.368280582471892,125.21111723348126,P3
2025-01-16,60.14962941204793,-0.23543450527700047,122.22865217201523,P3
2025-01-17,61.922640411409475,2.4524551826876695,125.4171433759192,P3
2025-01-18,19.9843243806611,-38.11765880243628,80.76132719094957,P3
2025-01-19,2.340458185347657,-54.50270909165358,65.29782217388487,P3
2025-01-20,66.78296650536464,8.795479932602579,122.19052679676857,P3
2025-01-21,60.531928268482496,4.483214656571753,118.15761735426109,P3
2025-01-22,62.165952497935464,0.6474516491294853,113.57695194105976,P3
2025-01-23,59.29132342985659,2.8810690160706,118.27214449338673,P3
2025-01-24,64.1642450483294,5.820231510561869,124.43507162308387,P3
2025-01-25,25.22024218808711,-34.001256458877855,82.69408454552239,P3
2025-01-26,10.395031858824034,-48.37850282611155,71.54624831079886,P3
2025-01-27,77.41583804651574,18.539797845171453,136.55578404133843,P3
2025-01-28,73.44486918699019,15.34376302113885,132.24533428962332,P3
2025-01-29,77.01098903015966,18.399969142934115,135.59624032450992,P3
2025-01-30,75.6799493482834,16.523381157978513,133.95614856762305,P3
2025-01-31,81.67748887654403,19.29797445728473,138.77976302795665,P3
2025-02-01,43.41933410138007,-11.842223224315308,102.4046223220554,P3
2025-02-02,28.832405022180282,-26.660201830274765,88.21255535867073,P3
2025-02-03,95.6461895034532,35.325924572462796,154.326301094501,P3
2025-02-04,91.03600728443902,30.641626563450718,152.43464619677107,P3
2025-02-05,93.5542014301811,35.13482678190397,154.45415081365266,P3
2025-02-06,90.7996398268276,27.692392762192956,147.9679441578618,P3
2025-02-07,95.03985134210508,35.471181745100004,151.55748704167573,P3
2025-02-08,54.7398601137794,-4.892665437092085,116.90300601789085,P3
2025-02-09,37.882049565881516,-18.133352225501564,96.00504577592687,P3
2025-02-10,102.25605847254579,44.572940739501554,162.48177503628347,P3
2025-02-11,95.10046765993442,40.02264657378783,156.13199345359965,P3
2025-02-12,95.03235669632743,38.38138421863041,156.035089278616,P3
2025-02-13,89.71515559551662,33.89050975671386,148.93362872837506,P3
2025-02-14,91.47915860859226,32.28323400403573,155.4131637087199,P3
2025-02-15,48.84880492832973,-10.74351641541075,104.34175156795574,P3
2025-02-16,29.86109709383524,-31.137424048290374,86.08657226074475,P3
2025-02-17,92.35419540594319,32.029980005654764,150.22459524966266,P3
2025-02-18,83.60797881168008,25.304670796724963,143.14822936504345,P3
2025-02-19,82.27267854738294,24.563293055386204,140.25888204695622,P3
2025-02-20,76.03603084519415,15.610575431451895,137.76961799588213,P3
2025-02-21,77.24333105061947,15.362725062765795,135.65735229695682,P3
2025-02-22,34.42450261119218,-24.087051771735112,92.5299901747331,P3
2025-02-23,15.612553825690348,-47.74516215123464,75.0054268124279,P3
2025-02-24,78.6324560834734,17.776287159611417,137.6095608077552,P3
2025-02-25,70.74222302066889,11.0533406741327,131.24271384517832,P3
2025-02-26,70.56227975862724,7.545545901721089,127.50665635392981,P3
2025-02-27,65.74354588138326,1.9696490421249662,125.13098652209563,P3
2025-02-28,68.58858684324103,10.385778723209102,126.88178191625842,P3
2025-03-01,27.579915662178802,-31.49151943779398,85.46101242832755,P3
2025-03-02,10.69978287906201,-49.03725215946044,67.7689224583479,P3
2025-03-03,75.72045142425583,15.314159100764517,135.22088428559724,P3
2025-03-04,69.84669754953687,9.612610166743512,129.22067317578933,P3
2025-03-05,71.64658857718854,16.1082053338555,134.2733726219425,P3
2025-03-06,68.72092364208645,10.740664257662267,129.71840549779898,P3
2025-03-07,73.32565654459805,14.203746156290046,130.86967668221158,P3
2025-03-08,33.90134988443157,-24.63396904500551,94.89794570181051,P3
2025-03-09,18.39396948849252,-41.04283872935331,79.28814833764976,P3
2025-03-10,84.54599128206391,27.262765154902787,146.89708288986054,P3
2025-03-11,79.53954237713205,18.21355312870271,139.33851411927273,P3
2025-03-12,81.9276132417269,22.794030149601713,145.91278804713025,P3
2025-03-13,79.30371916673641,21.342179602808674,133.58087280709046,P3
2025-03-14,83.92432813273477,25.562763439276324,139.08274179683576,P3
2025-03-15,44.238108217309666,-14.485826602275168,103.03184848364005,P3
2025-03-16,28.20631329650719,-28.24300298462448,82.78450940604915,P3
2025-03-17,93.59329435455074,31.687388177092657,154.47516592700637,P3
2025-03-18,87.60887822698353,28.09066258489662,143.9751120005345,P3
2025-03-19,88.8386750435568,27.32225564714747,146.1578959999342,P3
2025-03-20,84.91272044687936,28.053958696188516,139.45862031274524,P3
2025-03-21,88.12680031650446,27.441610337105082,148.17522749160239,P3
2025-03-22,46.97054354583207,-11.451983309050894,107.48495390712175,P3
2025-03-23,29.44663490477191,-29.435109925979834,92.61192338390534,P3
2025-03-24,93.36016849552863,34.044156176126826,151.77983136484877,P3
2025-03-25,85.95991580326452,25.814827740648795,144.87685290489227,P3
2025-03-26,85.86759986420805,24.727069947604733,143.24144649883561,P3
2025-03-27,80.74560914518057,19.845220829984733,134.72837657312652,P3
2025-03-28,82.91752289812811,29.214919922059867,143.9689243960076,P3
2025-03-29,40.89555346124203,-19.022979691691702,98.79942634168408,P3
2025-03-30,22.69927297717303,-36.17114701824199,87.51074472928394,P3
2025-03-31,86.14465471890736,27.60970102210358,146.61117391876843,P3
2025-04-01,78.48520946426264,18.87934431474723,136.3476938133847,P3
2025-04-02,78.34130701540224,20.15364459648515,142.03955954417708,P3
2025-04-03,73.36811182492369,16.472965867183216,133.71769370045283,P3
2025-04-04,75.87649413392333,17.538893961559797,130.9729400858523,P3
2025-04-05,34.361007317994094,-26.476659548484754,92.91645153678064,P3
2025-04-06,16.819279946586285,-40.09753921743697,75.68889086316705,P3
2025-04-07,81.04183112391297,23.021054064483216,138.12012175839627,P3
2025-04-08,74.25406323816303,15.663801542912237,134.42194476702582,P3
2025-04-09,75.04649654939537,18.768846138998793,132.05998902616128,P3
2025-04-10,71.04364580888291,13.180533142737195,128.8263957702694,P3
2025-04-11,74.52587203981311,15.887670471987025,130.80625570478955,P3
2025-04-12,33.95827230249334,-25.38945651677405,92.11885841924149,P3
2025-04-13,17.310929440554112,-44.002961123916165,70.67827746399517,P3
2025-04-14,82.34950596995694,22.400172833707632,140.46834896249368,P3
2025-04-15,76.27791464819242,17.426185010578727,138.38705854291166,P3
2025-04-16,77.66911195201607,18.883119781681092,135.04561608505406,P3
2025-04-17,74.13440034589512,19.928977060460625,133.3776043429357,P3
2025-04-18,41.669670424352674,-17.676403834202915,97.65917441280723,P3
2025-04-19,37.56388412942158,-18.47979139788202,95.275729845105,P3
2025-04-20,20.960388050138015,-38.05079785869104,79.9448351869783,P3
2025-04-21,20.04301641798248,-41.229073796405835,82.91268026122721,P3
2025-04-22,79.61524175904954,18.35651042725189,139.20164268022802,P3
2025-04-23,80.67395021364423,21.692955435648255,140.03151827990575,P3
2025-04-24,76.71068796164946,22.84480618444021,137.24891975543915,P3
2025-04-25,80.01692352813131,22.148802205812384,135.66169006614976,P3
2025-04-26,39.075617858708796,-21.950775721817422,96.90718858308891,P3
2025-04-27,21.880708402674685,-39.0105301788692,80.0494762780727,P3
2025-04-28,86.22676730997584,25.566316422753225,141.64557691911278,P3
2025-04-29,79.3505986663532,20.037636578158835,136.44035879120824,P3
2025-04-30,79.86085704182281,21.73539492576077,137.1405139654235,P3
2025-05-01,54.82779252520581,-3.9149029746564006,112.31863456083953,P3
2025-05-02,78.29571987083281,18.069656809514385,136.5426022160021,P3
2025-05-03,37.02760469587426,-25.178932832142564,95.35141786520131,P3
2025-05-04,19.607300074590206,-37.701948897488215,79.30884915790715,P3
2025-05-05,83.83728396279894,22.021535665099144,139.0168772455462,P3
2025-05-06,76.9583750121928,17.376931761070434,137.35543633871802,P3
2025-05-07,77.57927879743471,17.464360751382102,134.66723790831958,P3
2025-05-08,73.3447086022829,12.312816581893971,127.94298519540148,P3
2025-05-09,76.55643958353667,14.354547803095786,133.51193394533576,P3
2025-05-10,35.70138679089159,-20.15567536250934,92.24248388102141,P3
2025-05-11,18.77105474931585,-39.09025756762806,74.64473009790291,P3
2025-05-12,83.55136877926492,23.90597088440952,140.78491287644215,P3
2025-05-13,77.264644275243,17.299343494669806,134.78467848677775,P3
2025-05-14,78.49976145310652,16.984419747981367,134.41097384828382,P3
2025-05-15,74.88094959118546,19.218068990746417,131.41630168574451,P3
2025-05-16,78.68951835853692,23.543553242883466,139.71237366882025,P3
2025-05-17,38.39260397249255,-22.482378622998535,96.93141340558613,P3
2025-05-18,21.963257409187136,-30.758545234264947,85.50848000207205,P3
2025-05-19,87.17086420643132,31.12231376500294,146.948199600116,P3
2025-05-20,81.22363376284088,24.16639231760764,137.86083133298544,P3
2025-05-21,82.69920958675418,25.3389623722276,145.47706864997093,P3
2025-05-22,79.21379132011484,23.371716997404253,139.51581459989416,P3
2025-05-23,83.04409615233365,24.372991317458784,145.44724985062524,P3
2025-05-24,42.6562209333548,-18.026950835757155,94.68707640314358,P3
2025-05-25,26.02572947172129,-30.1652000592917,85.63170815190335,P3
2025-05-26,90.9279556040521,29.552682525674435,148.41286065299397,P3
2025-05-27,84.58026476030233,26.695832753903524,143.27161765115795,P3
2025-05-28,85.57233339274633,25.182916952924863,140.96386810443835,P3
2025-05-29,81.53484940533136,27.66927684891706,135.83585780607942,P3
2025-05-30,84.7609748497913,24.15825141344512,147.90865843074545,P3
2025-05-31,43.73464939437016,-16.285270058136405,98.0449911187206,P3
2025-06-01,26.45007763931845,-33.220308791983854,85.10754581219626,P3
2025-06-02,90.70141077171043,33.497175941960904,149.3468362586505,P3
2025-06-03,83.72438572264826,20.850944795940855,140.19551629345023,P3
2025-06-04,84.12600203617698,27.40078415285228,145.57351980040346,P3
2025-06-05,79.55265856945186,16.34077967433769,139.04352997864365,P3
2025-06-06,82.31111047107474,23.74602500726519,145.01555558247435,P3
2025-06-07,40.89634104344189,-17.813613084122846,98.67170473614524,P3
2025-06-08,23.31070567473806,-34.6559045242479,85.42528350023751,P3
2025-06-09,87.35336946514789,30.769849103867355,146.27811451098182,P3
2025-06-10,80.26180959517029,21.910922842804737,137.77409583458447,P3
2025-06-11,80.64146701692763,24.425304365624015,142.8386051755864,P3
2025-06-12,76.1339703186965,15.084543932089241,135.3831813293088,P3
2025-06-13,79.03828926672318,21.37565147583613,137.1301741516039,P3
2025-06-14,37.838906105980804,-21.627130407877647,92.79254120995984,P3
2025-06-15,20.636653243970656,-39.51691511318734,81.50562981655922,P3
2025-06-16,85.10471928413695,27.198279941545973,145.75226583315,P3
2025-06-17,78.4645922212004,16.963454806669503,142.38395284440722,P3
2025-06-18,79.3049932106877,16.65286726706492,138.68691621789208,P3
2025-06-19,75.2507110742507,17.416383091128452,129.9050800108641,P3
2025-06-20,78.58437334262857,25.73002319222483,140.03706803936177,P3
2025-06-21,37.775221220120635,-18.15087792439132,98.8000453091496,P3
2025-06-22,20.799215391488467,-38.72340515882927,79.5462667004414,P3
2025-06-23,85.42946194103676,27.58569686414189,141.84971447075569,P3
2025-06-24,78.87869603907454,21.37057249826383,138.7170901534887,P3
2025-06-25,79.72987460522187,19.863475378408744,139.16605730841223,P3
2025-06-26,75.60526853247332,16.884911047765726,132.8087691069439,P3
2025-06-27,78.78838185845247,18.20671998351204,138.78038389259194,P3
2025-06-28,37.75275898320258,-19.722789821604128,96.11387506547041,P3
2025-06-29,20.482004262405134,-39.84722278701702,80.07948582950326,P3
2025-06-30,84.76000446753798,27.79777062709853,140.2561613338435,P3
2025-07-01,77.81309679495139,20.514801062978187,136.6462986215376,P3
